5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,2 stars_count,2 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score
2.0,0.6505444347858429,4.0,0.5707340687513351,,,,,,
15.0,0.7352559328079223,,,,,1.0,0.5573405623435974,,
37.0,0.7244853296795407,11.0,0.5728520642627369,1.0,0.5596967339515686,1.0,0.3812909424304962,,
,,,,,,1.0,0.251864492893219,,
5.0,0.7551826953887939,1.0,0.6090103983879089,,,,,,
1.0,0.4991321861743927,,,,,,,,
51.0,0.722385391885159,19.0,0.5607554732184661,1.0,0.4728298783302307,3.0,0.4982817769050598,,
15.0,0.7657536347707112,5.0,0.5549629092216491,,,1.0,0.4868587851524353,,
,,,,,,1.0,0.251864492893219,,
1.0,0.7952823638916016,1.0,0.7061415314674377,,,,,,
,,1.0,0.521253228187561,,,,,,
14.0,0.7387876170022147,2.0,0.5636969357728958,,,1.0,0.3599960207939148,,
14.0,0.7206035149948937,1.0,0.8331166505813599,,,,,1.0,0.8730085492134094
45.0,0.7655007667011685,5.0,0.5684233665466308,,,,,,
6.0,0.6469015727440516,2.0,0.6611793041229248,,,1.0,0.5115696787834167,,
199.0,0.7520740429061142,40.0,0.5394898101687431,,,4.0,0.32485075294971466,2.0,0.5222658067941666
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
88.0,0.700591077181426,25.0,0.5671883499622346,3.0,0.4725077748298645,4.0,0.4570995047688484,1.0,0.7664715051651001
5.0,0.858211088180542,,,,,,,,
70.0,0.7557969216789518,32.0,0.5839366978034377,2.0,0.39794735610485077,4.0,0.4036577492952347,1.0,0.392234206199646
3.0,0.7037493387858073,1.0,0.46950602531433105,,,,,,
,,,,,,1.0,0.251864492893219,,
12.0,0.7798673957586288,,,,,,,,
52.0,0.7076814034237311,13.0,0.5419308015933404,1.0,0.4548204243183136,,,,
30.0,0.678131624062856,11.0,0.646534575657411,,,1.0,0.5725002288818359,,
55.0,0.7420000054619529,13.0,0.5592818397742051,1.0,0.36152857542037964,2.0,0.5381691604852676,,
34.0,0.7753148972988129,1.0,0.5211881399154663,,,,,,
21.0,0.7292516018663134,3.0,0.5761374235153198,1.0,0.5287798047065735,4.0,0.47386087477207184,1.0,0.4603956639766693
,,,,,,1.0,0.251864492893219,,
193.0,0.782000810679994,22.0,0.5482049652121284,,,3.0,0.440184752146403,,
,,,,,,1.0,0.251864492893219,,
12.0,0.7039456417163213,1.0,0.48109135031700134,,,,,,
,,,,,,1.0,0.251864492893219,,
4.0,0.6423318535089493,1.0,0.7404982447624207,,,,,1.0,0.24748949706554413
,,,,,,1.0,0.251864492893219,,
179.0,0.7361426856264722,52.0,0.599654651605166,4.0,0.4716734513640404,12.0,0.47171373665332794,1.0,0.40723928809165955
,,,,,,1.0,0.251864492893219,,
17.0,0.748810491141151,5.0,0.5432896792888642,,,1.0,0.3897443115711212,,
3.0,0.6873383522033691,1.0,0.41984373331069946,,,,,,
5.0,0.6760146379470825,,,,,,,,
,,,,,,1.0,0.251864492893219,,
23.0,0.7818883281687031,7.0,0.5574307782309396,,,1.0,0.3843558430671692,,
,,,,,,1.0,0.251864492893219,,
120.0,0.6842401914298535,56.0,0.5593683336462293,5.0,0.36415775418281554,5.0,0.40772483348846433,1.0,0.7939610481262207
,,,,,,1.0,0.251864492893219,,
8.0,0.765047051012516,4.0,0.5932674184441566,,,,,,
11.0,0.6917370070110668,3.0,0.6604360044002533,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.6423283815383911,1.0,0.6600182056427002,,,,,,
19.0,0.6986263566895535,9.0,0.6011136074860891,,,,,,
8.0,0.8328647390007973,,,1.0,0.46485763788223267,,,,
,,,,,,1.0,0.251864492893219,,
28.0,0.733917664204325,2.0,0.5044416636228561,1.0,0.42657309770584106,,,,
119.0,0.7229953558505082,28.0,0.5470160639711789,1.0,0.45538514852523804,5.0,0.4796633780002594,2.0,0.41362130641937256
,,,,,,1.0,0.251864492893219,,
20.0,0.7805967539548874,4.0,0.6217091530561447,,,,,,
70.0,0.6890147519963128,19.0,0.5336976945400238,,,3.0,0.6630953749020895,1.0,0.7238470911979675
12.0,0.7203636268774668,3.0,0.5319543381532034,,,,,,
,,,,,,1.0,0.251864492893219,,
2.0,0.6126472055912018,,,,,,,,
4.0,0.730275884270668,,,,,,,,
21.0,0.7071785316580818,3.0,0.5627054472764333,1.0,0.2524901330471039,2.0,0.3260646462440491,,
8.0,0.7728003263473511,3.0,0.5487878719965616,,,,,,
16.0,0.8098510950803757,11.0,0.556629476222125,,,1.0,0.8507523536682129,,
22.0,0.6539048769257285,10.0,0.6324535578489303,2.0,0.564780980348587,2.0,0.6104746162891388,1.0,0.3533715307712555
56.0,0.6990257411130837,12.0,0.5805522054433823,,,2.0,0.406410813331604,,
,,2.0,0.6507159173488617,,,,,,
152.0,0.7209368152053732,32.0,0.5544725079089403,1.0,0.4774949848651886,7.0,0.5153569877147675,2.0,0.3201170265674591
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8064305782318115,1.0,0.4974670112133026,,,,,1.0,0.5548539161682129
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
6.0,0.6429478774468104,,,,,,,,
10.0,0.7266935676336288,2.0,0.609970897436142,1.0,0.5719745755195618,,,,
69.0,0.7436244733955549,11.0,0.5598354583436792,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
122.0,0.7360648100004822,16.0,0.5289906188845634,4.0,0.49057118594646454,1.0,0.31352698802948,1.0,0.32390862703323364
,,,,,,1.0,0.251864492893219,,
2.0,0.5913783311843872,,,,,,,,
28.0,0.8065383008548191,,,,,,,,
72.0,0.7781999040808942,9.0,0.5823523468441434,1.0,0.293682336807251,,,,
14.0,0.698928530727114,7.0,0.5419732587678092,,,1.0,0.5009362101554871,1.0,0.6333116292953491
,,,,,,1.0,0.251864492893219,,
9.0,0.7583293318748474,3.0,0.5795582830905914,,,,,,
5.0,0.6495013117790223,1.0,0.6715894937515259,,,,,,
4.0,0.810375988483429,1.0,0.5338237881660461,,,,,,
7.0,0.7761701430593219,3.0,0.5538681447505951,,,,,1.0,0.3087867796421051
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
3.0,0.7145195603370667,1.0,0.8293554186820984,,,,,,
4.0,0.8130962997674942,3.0,0.589690089225769,,,1.0,0.574838399887085,,
9.0,0.6770517031351725,1.0,0.6750144958496094,1.0,0.5797531008720398,2.0,0.4529462456703186,,
,,,,,,1.0,0.251864492893219,,
,,2.0,0.6687552332878113,,,,,,
5.0,0.7256027817726135,,,,,,,,
1.0,0.5769597887992859,,,,,,,,
92.0,0.7265053890321566,42.0,0.599173013653074,1.0,0.5104876756668091,3.0,0.43130987882614136,,
24.0,0.7662604997555414,7.0,0.5374487510749272,,,,,,
1.0,0.5480949878692627,4.0,0.6163737997412682,1.0,0.4122914969921112,,,,
120.0,0.7412947880725066,39.0,0.564230305262101,1.0,0.3937351703643799,6.0,0.43296561141808826,1.0,0.46325114369392395
24.0,0.7962848842144012,2.0,0.6050116419792175,,,,,,
,,,,,,1.0,0.251864492893219,,
14.0,0.7194291480949947,10.0,0.5287733763456345,3.0,0.5255056023597717,1.0,0.7628711462020874,3.0,0.6439817746480306
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
5.0,0.6718738794326782,2.0,0.5875712335109711,1.0,0.5765489935874939,2.0,0.4898947477340698,,
2.0,0.8572051525115967,,,,,,,,
1.0,0.8786755204200745,,,,,,,,
,,,,,,1.0,0.251864492893219,,
14.0,0.7363036104610988,4.0,0.5868350267410278,,,1.0,0.519228458404541,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
60.0,0.6822042976816495,21.0,0.6411043675172896,3.0,0.49809394280115765,2.0,0.4375864416360855,,
,,,,,,1.0,0.251864492893219,,
4.0,0.8085587918758392,,,,,1.0,0.4049876630306244,,
14.0,0.718784070440701,2.0,0.5354351252317429,,,,,,
1.0,0.5756839513778687,,,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8776910901069641,,,,,,,,
1.0,0.8159180879592896,3.0,0.46042261521021527,,,,,,
61.0,0.6926141728143222,32.0,0.5366814592853189,1.0,0.4130563735961914,8.0,0.5182499103248119,6.0,0.5734970072905222
9.0,0.654487325085534,2.0,0.6337935030460358,,,,,,
105.0,0.7493339575472332,19.0,0.5589951653229562,,,,,,
7.0,0.7327512502670288,4.0,0.5666306987404823,,,2.0,0.45192475616931915,1.0,0.4338129162788391
40.0,0.7379398286342621,9.0,0.6012469099627601,1.0,0.3722957670688629,1.0,0.2823165953159332,1.0,0.8255940079689026
5.0,0.674954628944397,1.0,0.4975798428058624,1.0,0.44493284821510315,,,,
2.0,0.7608547210693359,,,,,,,,
37.0,0.7354013307674511,15.0,0.602115797996521,,,1.0,0.8657975792884827,,
99.0,0.6932130853335062,44.0,0.5631558099253611,3.0,0.4883609215418498,7.0,0.473776889698846,1.0,0.9133123755455017
,,,,,,1.0,0.251864492893219,,
3.0,0.843893806139628,,,,,,,,
77.0,0.7435421459860616,16.0,0.57484663836658,2.0,0.48725056648254395,4.0,0.4135693833231926,1.0,0.4680112898349762
6.0,0.6902405222256979,3.0,0.5764591495196024,,,,,,
,,,,,,1.0,0.251864492893219,,
24.0,0.8148255671064059,2.0,0.6300817728042603,,,,,,
2.0,0.7011415958404541,1.0,0.6672024130821228,,,,,,
44.0,0.7479181438684464,5.0,0.6085510373115539,1.0,0.6094040274620056,,,,
2.0,0.7888436913490295,1.0,0.4106975197792053,,,,,,
26.0,0.7734681092775785,7.0,0.5491818913391658,,,,,,
31.0,0.6673400161727783,21.0,0.6024665491921561,,,2.0,0.6337165832519531,,
,,,,,,1.0,0.251864492893219,,
19.0,0.7858495743651139,3.0,0.5399942894776663,1.0,0.33378854393959045,,,,
187.0,0.7083387846615226,74.0,0.5841828177909594,1.0,0.45230910181999207,11.0,0.484179133718664,1.0,0.480126291513443
,,,,,,1.0,0.251864492893219,,
205.0,0.7629226896820999,40.0,0.5609553061425686,,,,,,
,,,,,,1.0,0.251864492893219,,
6.0,0.7719450692335764,,,,,,,,
60.0,0.7169095585743587,15.0,0.5634411076704661,2.0,0.4496689587831497,1.0,0.40701836347579956,1.0,0.4788721799850464
58.0,0.7265789375222963,5.0,0.5581678688526154,1.0,0.5755095481872559,2.0,0.41045621037483215,,
29.0,0.7335079004024637,6.0,0.573380172252655,,,1.0,0.2539339065551758,1.0,0.491854727268219
,,,,,,1.0,0.251864492893219,,
37.0,0.7754539476858603,7.0,0.6029275613171714,1.0,0.3872593939304352,1.0,0.4625064432621002,,
128.0,0.74439343274571,22.0,0.5696634298021143,,,5.0,0.5389182865619659,,
3.0,0.6202753384908041,,,,,1.0,0.43412986397743225,,
9.0,0.6357634233103858,2.0,0.5571842044591904,,,,,,
,,,,,,1.0,0.251864492893219,,
35.0,0.7280842167990548,24.0,0.5632758314410845,3.0,0.506110688050588,5.0,0.3520682156085968,2.0,0.5016407370567322
49.0,0.7249367376979516,13.0,0.5020349438373859,,,1.0,0.6198988556861877,,
34.0,0.7209122408838833,15.0,0.5565695464611053,2.0,0.41898174583911896,4.0,0.45391590148210526,,
1.0,0.895622193813324,,,,,,,,
,,1.0,0.5640972852706909,,,,,,
52.0,0.7315234192288839,52.0,0.5899912244998492,,,4.0,0.5091093257069588,1.0,0.7073493599891663
,,,,,,1.0,0.251864492893219,,
9.0,0.7290786041153802,,,,,,,,
1.0,0.8277060389518738,1.0,0.43671393394470215,,,,,,
1.0,0.5037921071052551,3.0,0.6087751587231954,1.0,0.4463070034980774,,,,
4.0,0.7762475460767746,2.0,0.6074976027011871,,,,,,
10.0,0.6500258624553681,5.0,0.4928464412689209,,,2.0,0.5326516181230545,,
12.0,0.7795259108146032,3.0,0.5895458161830902,,,1.0,0.6395049095153809,,
5.0,0.6882459282875061,,,,,1.0,0.44048741459846497,,
11.0,0.7637624415484342,2.0,0.5084089636802673,1.0,0.46615394949913025,,,,
21.0,0.7177539751643226,10.0,0.5665916264057159,,,2.0,0.509117104113102,,
121.0,0.7305094717947904,37.0,0.5451436501902502,6.0,0.4288276980320613,18.0,0.4409567332930035,10.0,0.6830858170986176
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
5.0,0.7416164875030518,1.0,0.543340802192688,1.0,0.4394576847553253,,,,
1.0,0.623011589050293,,,,,,,,
106.0,0.7333754891494535,37.0,0.5753272014695245,2.0,0.427338570356369,4.0,0.5506861880421638,1.0,0.3985735774040222
58.0,0.7142036850082463,19.0,0.5515733863178053,,,1.0,0.2539339065551758,,
6.0,0.71414515376091,4.0,0.6970040649175644,,,,,,
47.0,0.749669576578952,10.0,0.6050491660833359,1.0,0.4632173776626587,1.0,0.5966785550117493,,
129.0,0.6709135359571886,86.0,0.5777157545089722,8.0,0.4764275811612606,20.0,0.5001107394695282,2.0,0.4364900141954422
1.0,0.6398329734802246,,,,,,,,
11.0,0.6761117902669039,2.0,0.6546715199947357,,,1.0,0.6489579677581787,,
18.0,0.7181159870492088,7.0,0.6041684022971562,1.0,0.4402020275592804,,,,
,,,,,,1.0,0.251864492893219,,
56.0,0.7125490925141743,16.0,0.5234808120876551,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
7.0,0.7318450382777623,,,,,,,,
25.0,0.7444373285770416,5.0,0.5840559542179108,,,,,,
,,,,,,1.0,0.251864492893219,,
29.0,0.7272589247802208,4.0,0.5607965141534805,,,,,,
81.0,0.7291818136050378,23.0,0.5704037119512972,,,4.0,0.4537472799420357,,
48.0,0.767321931819121,7.0,0.5622296035289764,1.0,0.4004630744457245,2.0,0.3909003883600235,,
6.0,0.806387464205424,1.0,0.5020714402198792,,,,,,
176.0,0.757788689637726,18.0,0.5388386994600296,,,2.0,0.3312332183122635,,
60.0,0.7929451117912928,5.0,0.6183726906776428,,,1.0,0.4667057693004608,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
9.0,0.706688384215037,5.0,0.6203631222248077,,,,,,
9.0,0.6557049883736504,7.0,0.5532135324818748,2.0,0.42942726612091064,2.0,0.5227827429771423,,
,,,,,,1.0,0.251864492893219,,
18.0,0.7718125747309791,7.0,0.5623612957341331,,,1.0,0.3387450873851776,1.0,0.7848204374313354
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
1.0,0.7007625102996826,1.0,0.272078275680542,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
8.0,0.7425882145762444,5.0,0.6481975317001343,,,,,,
,,,,,,1.0,0.251864492893219,,
16.0,0.6867605317384005,10.0,0.5890293091535568,1.0,0.5614394545555115,,,,
,,,,,,1.0,0.251864492893219,,
74.0,0.692961634413616,40.0,0.5500403061509133,4.0,0.47766177356243134,6.0,0.6384078661600748,,
13.0,0.7564833255914541,2.0,0.5673646032810211,,,,,,
208.0,0.7718145542133313,24.0,0.5339065914352735,,,,,,
6.0,0.5781982441743215,3.0,0.6362813909848531,,,1.0,0.5993965864181519,,
1.0,0.653786301612854,1.0,0.48924222588539124,,,,,,
,,,,,,1.0,0.251864492893219,,
4.0,0.7213324308395386,3.0,0.5839669505755106,,,,,,
5.0,0.6687179207801819,,,,,1.0,0.6299082040786743,,
32.0,0.753971821628511,5.0,0.5574889659881592,,,1.0,0.3243381083011627,,
,,,,,,1.0,0.251864492893219,,
44.0,0.7492865418845956,3.0,0.449453204870224,1.0,0.33471792936325073,,,,
1.0,0.7753639221191406,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
7.0,0.7036283612251282,2.0,0.5012001544237137,,,,,,
5.0,0.8231472134590149,2.0,0.7251481413841248,,,,,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.6504419445991516,,,,,,
1.0,0.7314785122871399,,,,,,,,
12.0,0.786172553896904,2.0,0.5517548024654388,1.0,0.3439657390117645,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.6488835215568542,1.0,0.5284197926521301,,,,,1.0,0.6372459530830383
11.0,0.8033333854241804,3.0,0.6345567504564921,,,1.0,0.42427778244018555,,
,,1.0,0.49062544107437134,,,,,,
31.0,0.7762378867595426,11.0,0.576267808675766,,,,,,
2.0,0.7223408222198486,2.0,0.555023580789566,,,1.0,0.4342557489871979,1.0,0.6600436568260193
7.0,0.7549142752374921,,,,,1.0,0.4195195138454437,,
,,,,,,1.0,0.251864492893219,,
14.0,0.7917562936033521,4.0,0.5689443796873093,,,,,,
7.0,0.726123741694859,5.0,0.5722054302692413,,,,,,
14.0,0.7371544582503182,10.0,0.6517555028200149,,,4.0,0.5086147338151932,,
,,,,,,1.0,0.251864492893219,,
6.0,0.727710614601771,1.0,0.6306228637695312,,,,,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.5858772397041321,,,,,,
,,,,,,,,1.0,0.8034969568252563
,,,,,,1.0,0.251864492893219,,
35.0,0.723980290549142,8.0,0.574203185737133,1.0,0.2682951092720032,1.0,0.42419934272766113,2.0,0.4010746479034424
,,,,,,1.0,0.251864492893219,,
30.0,0.7694215635458629,10.0,0.6020626991987228,,,6.0,0.522001177072525,,
62.0,0.7061031595353158,18.0,0.549639857477612,,,2.0,0.4038403332233429,,
218.0,0.7396351871413922,51.0,0.5640021860599518,2.0,0.31817327439785004,2.0,0.3689006268978119,,
52.0,0.7860136937636596,12.0,0.5666362196207047,,,1.0,0.2519633173942566,,
1.0,0.9788492918014526,,,,,,,,
11.0,0.7879543033513156,3.0,0.5184946457544962,2.0,0.5879630446434021,,,,
36.0,0.8017437987857394,7.0,0.5547636662210736,1.0,0.4392552673816681,,,,
83.0,0.7701791923448263,17.0,0.5998351626536426,,,5.0,0.5474927008152009,,
3.0,0.6861657500267029,1.0,0.4647923707962036,,,,,,
65.0,0.6750640804951008,46.0,0.5893315083306768,6.0,0.4245591312646866,10.0,0.5844315022230149,1.0,0.454184889793396
3.0,0.5578312079111735,,,,,1.0,0.5568414926528931,,
55.0,0.8533801046284762,5.0,0.5597600758075714,,,1.0,0.3149663209915161,,
,,,,,,1.0,0.251864492893219,,
119.0,0.728425473976536,30.0,0.5108013093471527,,,1.0,0.420422226190567,,
5.0,0.6801246583461762,1.0,0.7784668803215027,1.0,0.44803720712661743,,,,
7.0,0.6791753598621914,,,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8644337058067322,,,,,,,,
2.0,0.6522900760173798,3.0,0.6507042447725931,,,1.0,0.5874337553977966,,
96.0,0.6833029709135493,63.0,0.5646278297617322,3.0,0.5626903573671976,8.0,0.568827610462904,1.0,0.6122094392776489
,,,,,,1.0,0.251864492893219,,
7.0,0.7277971165520805,3.0,0.452924519777298,,,1.0,0.4156891107559204,,
59.0,0.7217534219814559,19.0,0.5499226215638613,1.0,0.38777145743370056,2.0,0.3311702162027359,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,2.0,0.6912509799003601,,,,,,
11.0,0.6885052919387817,,,,,2.0,0.5880368649959564,,
11.0,0.7214010086926547,1.0,0.732322633266449,,,,,,
2.0,0.7521152496337891,,,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.7421318292617798,,,,,,,,
1.0,0.8292183876037598,,,,,,,,
,,,,,,1.0,0.251864492893219,,
14.0,0.7342067850487572,1.0,0.5060751438140869,,,,,,
56.0,0.7015425105180059,29.0,0.568213569706884,4.0,0.5180394947528839,13.0,0.5966927065299108,2.0,0.6261929869651794
,,,,,,1.0,0.251864492893219,,
5.0,0.6093226075172424,3.0,0.6723785599072775,,,1.0,0.5412734746932983,,
2.0,0.6765448153018951,,,,,1.0,0.5676912665367126,,
1.0,0.5414896607398987,,,,,,,,
,,,,,,1.0,0.44877922534942627,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
8.0,0.7203107625246048,1.0,0.7121327519416809,,,1.0,0.32922857999801636,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8804839253425598,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
183.0,0.7546554689850312,32.0,0.5516694989055395,1.0,0.29400700330734253,,,2.0,0.5211147367954254
17.0,0.7614639471558964,13.0,0.6089982665502108,,,,,,
30.0,0.6902427087227504,6.0,0.535623237490654,,,2.0,0.5286494642496109,,
,,,,,,,,1.0,0.7600849270820618
,,,,,,1.0,0.251864492893219,,
7.0,0.7346629159791129,4.0,0.5964139103889465,,,1.0,0.784015417098999,,
316.0,0.7254073073309434,100.0,0.5973380586504936,5.0,0.4523145377635956,15.0,0.502137299378713,2.0,0.5415890067815781
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
56.0,0.7042803349239486,28.0,0.5446914530226162,5.0,0.5134302198886871,4.0,0.5161468386650085,,
1.0,0.8195511102676392,3.0,0.4977664550145467,,,,,,
,,,,,,1.0,0.251864492893219,,
,,2.0,0.5337101370096207,,,,,,
2.0,0.6441322267055511,,,,,,,,
79.0,0.7534652574907376,14.0,0.5395072677305767,,,2.0,0.4106241315603256,,
46.0,0.7315950620433559,7.0,0.6210664851324899,,,1.0,0.4010758399963379,,
10.0,0.7573692560195923,4.0,0.5159242525696754,1.0,0.3326488733291626,,,,
34.0,0.8017095993546879,3.0,0.5530593196551005,1.0,0.38750016689300537,,,,
15.0,0.7381227175394695,1.0,0.4924526512622833,,,,,,
3.0,0.7673110167185465,1.0,0.5711642503738403,,,,,,
2.0,0.8404207527637482,1.0,0.7488858103752136,1.0,0.5071819424629211,,,,
190.0,0.7441763705328891,46.0,0.5786116226859714,3.0,0.4397169848283132,4.0,0.4949071854352951,,
9.0,0.7264103227191501,3.0,0.4912324746449788,,,,,,
12.0,0.6393301238616308,9.0,0.6555103527175056,3.0,0.5266930758953094,4.0,0.5585667863488197,1.0,0.4634914696216583
,,,,,,1.0,0.251864492893219,,
1.0,0.7974303960800171,,,1.0,0.40751913189888,,,,
4.0,0.7403921037912369,7.0,0.5657629881586347,2.0,0.48015160858631134,1.0,0.4706747829914093,1.0,0.8160556554794312
135.0,0.7506912063669275,37.0,0.5525163194617709,4.0,0.47053199261426926,2.0,0.4285615384578705,,
1.0,0.8935592174530029,1.0,0.6276944875717163,,,1.0,0.5652278661727905,,
56.0,0.6858937703073025,15.0,0.5749116241931915,,,1.0,0.6358665227890015,1.0,0.2629704177379608
,,,,,,1.0,0.251864492893219,,
37.0,0.7373267613552712,12.0,0.5694790581862131,,,4.0,0.5008578822016716,3.0,0.6316405932108561
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
50.0,0.7691503971815109,16.0,0.6293677389621735,,,3.0,0.520256112019221,1.0,0.44251200556755066
1.0,0.8892916440963745,,,,,,,,
4.0,0.6813138574361801,7.0,0.6115609577723912,1.0,0.43207141757011414,3.0,0.549123207728068,,
7.0,0.7230283532823835,4.0,0.5527191609144211,,,,,,
36.0,0.7698653158214357,4.0,0.530450165271759,,,,,1.0,0.562764585018158
1.0,0.6171849370002747,,,,,,,,
10.0,0.7731285870075226,1.0,0.45428839325904846,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8452954292297363,,,,,,,,
,,,,,,1.0,0.251864492893219,,
93.0,0.7883671538163257,18.0,0.5233021097050773,,,3.0,0.5352172454198202,,
11.0,0.7609424076297067,7.0,0.6524397134780884,1.0,0.5940714478492737,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
2.0,0.7106033861637115,1.0,0.6632829904556274,,,,,,
1.0,0.9070172309875488,,,1.0,0.5463449954986572,,,,
11.0,0.7377631230787798,2.0,0.5776435136795044,,,,,,
25.0,0.7491454720497132,5.0,0.5773829400539399,,,2.0,0.5167928338050842,,
,,,,,,1.0,0.251864492893219,,
1.0,0.6612034440040588,1.0,0.74222731590271,,,1.0,0.3575853109359741,1.0,0.8895059823989868
44.0,0.7049136757850647,13.0,0.5981120215012476,3.0,0.4869735538959503,2.0,0.5320823341608047,1.0,0.26248452067375183
20.0,0.6993181869387627,4.0,0.5085047632455826,1.0,0.34935101866722107,2.0,0.7092522978782654,,
14.0,0.761484180177961,1.0,0.45387959480285645,,,,,,
1.0,0.9305697679519653,,,,,,,,
1.0,0.702314555644989,1.0,0.44707411527633667,,,,,,
25.0,0.7248817586898804,6.0,0.5574230353037516,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
8.0,0.8024259582161903,1.0,0.5664044618606567,,,,,,
,,,,,,1.0,0.251864492893219,,
2.0,0.9149852097034454,,,,,,,,
,,,,,,1.0,0.251864492893219,,
181.0,0.7196998831646219,60.0,0.5742542599638303,3.0,0.34802717963854474,10.0,0.41202183067798615,1.0,0.5097784996032715
,,,,,,1.0,0.251864492893219,,
17.0,0.7326275215429419,5.0,0.5228809356689453,1.0,0.43730369210243225,1.0,0.2539339065551758,,
20.0,0.7562926411628723,2.0,0.5416961014270782,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8601157069206238,,,,,,,,
92.0,0.740103498749111,17.0,0.5315648106967702,,,,,,
11.0,0.7031999094919725,3.0,0.5187630852063497,,,,,,
,,,,1.0,0.6010489463806152,,,,
8.0,0.8299293518066406,,,,,1.0,0.35956838726997375,,
2.0,0.727425217628479,2.0,0.5407975614070892,,,,,,
1.0,0.6260218620300293,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
14.0,0.6955486280577523,8.0,0.5723723135888577,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
12.0,0.8114630430936813,1.0,0.5996949076652527,,,,,,
100.0,0.7240725296735764,42.0,0.584038006407874,6.0,0.4049367109934489,5.0,0.4896403908729553,5.0,0.7242398738861084
2.0,0.8512501120567322,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
46.0,0.7408751929583757,8.0,0.6473846733570099,2.0,0.4175863116979599,7.0,0.4661060188497816,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
2.0,0.6020506322383881,4.0,0.6066570952534676,,,,,,
1.0,0.5353986620903015,,,1.0,0.48455363512039185,,,,
,,,,,,1.0,0.251864492893219,,
10.0,0.7930360317230225,1.0,0.6870803236961365,,,1.0,0.35714423656463623,,
7.0,0.705776938370296,5.0,0.5876661360263824,,,,,,
147.0,0.7543705768731176,24.0,0.5668121948838234,,,,,,
,,,,,,1.0,0.251864492893219,,
3.0,0.7395749886830648,1.0,0.6857169270515442,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.7054042220115662,2.0,0.6583156585693359,,,,,1.0,0.8786106109619141
3.0,0.7973426183064779,2.0,0.7201656401157379,,,,,,
2.0,0.905610978603363,,,,,,,,
,,,,,,1.0,0.251864492893219,,
5.0,0.8070319890975952,1.0,0.5755934715270996,,,,,,
74.0,0.7811609470360988,14.0,0.5410720429250172,1.0,0.4107609987258911,1.0,0.5008925795555115,,
2.0,0.7320128679275513,,,,,,,,
2.0,0.7213167250156403,1.0,0.5636582374572754,,,,,,
47.0,0.7029631397825606,5.0,0.6745272994041442,,,,,,
